,0,1,2,3,4,5,6
6006,2019.5.29 (수),KIA,한화,3:1,3,1,대전
6007,2019.5.29 (수),KT,SK,8:6,8,6,문학
6008,2019.5.29 (수),LG,키움,4:2,4,2,고척
6009,2019.5.29 (수),롯데,NC,6:8,6,8,창원
6010,2019.5.29 (수),삼성,두산,2:3,2,3,잠실
6011,2019.5.30 (목),KIA,한화,3:2,3,2,대전
6012,2019.5.30 (목),KT,SK,2:3,2,3,문학
6013,2019.5.30 (목),LG,키움,6:3,6,3,고척
6014,2019.5.30 (목),롯데,NC,10:2,10,2,창원
6015,2019.5.30 (목),삼성,두산,2:1,2,1,잠실
6016,2019.5.31 (금),한화,SK,1:2,1,2,문학
6017,2019.5.31 (금),NC,LG,2:3,2,3,잠실
6018,2019.5.31 (금),두산,KT,2:3,2,3,수원
6019,2019.5.31 (금),삼성,롯데,1:6,1,6,사직
6020,2019.5.31 (금),키움,KIA,2:3,2,3,광주
6021,2019.6.1 (토),한화,SK,6:0,6,0,문학
6022,2019.6.1 (토),NC,LG,1:5,1,5,잠실
6023,2019.6.1 (토),두산,KT,3:13,3,13,수원
6024,2019.6.1 (토),삼성,롯데,2:5,2,5,사직
6025,2019.6.1 (토),키움,KIA,4:0,4,0,광주
6026,2019.6.2 (일),한화,SK,2:5,2,5,문학
6027,2019.6.2 (일),NC,LG,4:1,4,1,잠실
6028,2019.6.2 (일),두산,KT,7:4,7,4,수원
6029,2019.6.2 (일),삼성,롯데,8:3,8,3,사직
6030,2019.6.2 (일),키움,KIA,6:5,6,5,광주
6031,2019.6.4 (화),한화,롯데,2:3,2,3,울산
6032,2019.6.4 (화),KT,LG,4:8,4,8,잠실
6033,2019.6.4 (화),NC,삼성,1:3,1,3,대구
6034,2019.6.4 (화),두산,KIA,7:2,7,2,광주
6035,2019.6.4 (화),SK,키움,2:1,2,1,고척
6036,2019.6.5 (수),한화,롯데,6:3,6,3,울산
6037,2019.6.5 (수),KT,LG,2:9,2,9,잠실
6038,2019.6.5 (수),NC,삼성,3:4,3,4,대구
6039,2019.6.5 (수),두산,KIA,5:4,5,4,광주
6040,2019.6.5 (수),SK,키움,6:2,6,2,고척
6041,2019.6.6 (목),한화,롯데,4:3,4,3,울산
6042,2019.6.6 (목),KT,LG,7:8,7,8,잠실
6043,2019.6.6 (목),두산,KIA,3:12,3,12,광주
6044,2019.6.6 (목),NC,삼성,0:6,0,6,대구
6045,2019.6.6 (목),SK,키움,2:6,2,6,고척
6046,2019.6.7 (금),LG,한화,2:3,2,3,대전
6047,2019.6.7 (금),롯데,KT,1:2,1,2,수원
6048,2019.6.7 (금),삼성,SK,2:4,2,4,문학
6049,2019.6.7 (금),키움,두산,1:7,1,7,잠실
6050,2019.6.7 (금),KIA,NC,1:2,1,2,창원
6051,2019.6.8 (토),KIA,NC,4:5,4,5,창원
6052,2019.6.8 (토),LG,한화,3:2,3,2,대전
6053,2019.6.8 (토),롯데,KT,2:6,2,6,수원
6054,2019.6.8 (토),삼성,SK,0:8,0,8,문학
6055,2019.6.8 (토),키움,두산,5:4,5,4,잠실
6056,2019.6.9 (일),KIA,NC,3:4,3,4,창원
6057,2019.6.9 (일),LG,한화,3:1,3,1,대전
6058,2019.6.9 (일),롯데,KT,0:2,0,2,수원
6059,2019.6.9 (일),삼성,SK,9:0,9,0,문학
6060,2019.6.9 (일),키움,두산,4:0,4,0,잠실
6061,2019.6.11 (화),롯데,LG,1:1,1,1,잠실
6062,2019.6.11 (화),두산,한화,1:4,1,4,대전
6063,2019.6.11 (화),SK,KT,13:1,13,1,수원
6064,2019.6.11 (화),삼성,KIA,1:7,1,7,광주
6065,2019.6.11 (화),키움,NC,9:8,9,8,창원
6066,2019.6.12 (수),롯데,LG,3:4,3,4,잠실
6067,2019.6.12 (수),두산,한화,9:6,9,6,대전
6068,2019.6.12 (수),SK,KT,6:3,6,3,수원
6069,2019.6.12 (수),삼성,KIA,3:7,3,7,광주
6070,2019.6.12 (수),키움,NC,5:4,5,4,창원
6071,2019.6.13 (목),롯데,LG,3:4,3,4,잠실
6072,2019.6.13 (목),두산,한화,7:2,7,2,대전
6073,2019.6.13 (목),SK,KT,1:5,1,5,수원
6074,2019.6.13 (목),삼성,KIA,2:3,2,3,광주
6075,2019.6.13 (목),키움,NC,1:3,1,3,창원
6076,2019.6.14 (금),한화,키움,7:8,7,8,고척
6077,2019.6.14 (금),KT,삼성,4:7,4,7,대구
6078,2019.6.14 (금),LG,두산,4:7,4,7,잠실
6079,2019.6.14 (금),NC,SK,3:7,3,7,문학
6080,2019.6.15 (토),한화,키움,3:8,3,8,고척
6081,2019.6.15 (토),KIA,롯데,0:7,0,7,사직
6082,2019.6.15 (토),KT,삼성,10:7,10,7,대구
6083,2019.6.15 (토),LG,두산,4:3,4,3,잠실
6084,2019.6.15 (토),NC,SK,0:4,0,4,문학
6085,2019.6.16 (일),한화,키움,6:9,6,9,고척
6086,2019.6.16 (일),KIA,롯데,5:10,5,10,사직
6087,2019.6.16 (일),KT,삼성,3:1,3,1,대구
6088,2019.6.16 (일),LG,두산,3:5,3,5,잠실
6089,2019.6.16 (일),NC,SK,2:9,2,9,문학
6090,2019.6.18 (화),KT,키움,2:3,2,3,고척
6091,2019.6.18 (화),LG,삼성,5:12,5,12,대구
6092,2019.6.18 (화),롯데,한화,11:3,11,3,대전
6093,2019.6.18 (화),NC,두산,7:10,7,10,잠실
6094,2019.6.18 (화),SK,KIA,2:4,2,4,광주
6095,2019.6.19 (수),KT,키움,2:8,2,8,고척
6096,2019.6.19 (수),LG,삼성,9:6,9,6,대구
6097,2019.6.19 (수),롯데,한화,7:5,7,5,대전
6098,2019.6.19 (수),NC,두산,0:1,0,1,잠실
6099,2019.6.19 (수),SK,KIA,7:1,7,1,광주
6100,2019.6.20 (목),KT,키움,1:3,1,3,고척
6101,2019.6.20 (목),LG,삼성,11:3,11,3,대구
6102,2019.6.20 (목),롯데,한화,7:10,7,10,대전
6103,2019.6.20 (목),NC,두산,2:14,2,14,잠실
6104,2019.6.20 (목),SK,KIA,5:8,5,8,광주
6105,2019.6.21 (금),KIA,LG,8:9,8,9,잠실
6106,2019.6.21 (금),NC,KT,0:5,0,5,수원
6107,2019.6.21 (금),두산,SK,1:14,1,14,문학
6108,2019.6.21 (금),삼성,한화,5:2,5,2,대전
6109,2019.6.21 (금),키움,롯데,7:4,7,4,사직
6110,2019.6.22 (토),KIA,LG,3:2,3,2,잠실
6111,2019.6.22 (토),NC,KT,7:6,7,6,수원
6112,2019.6.22 (토),두산,SK,0:3,0,3,문학
6113,2019.6.22 (토),삼성,한화,0:5,0,5,대전
6114,2019.6.22 (토),키움,롯데,1:4,1,4,사직
6115,2019.6.23 (일),KIA,LG,7:0,7,0,잠실
6116,2019.6.23 (일),NC,KT,2:4,2,4,수원
6117,2019.6.23 (일),두산,SK,2:3,2,3,문학
6118,2019.6.23 (일),삼성,한화,10:5,10,5,대전
6119,2019.6.23 (일),키움,롯데,1:2,1,2,사직
6120,2019.6.25 (화),한화,NC,14:3,14,3,창원
6121,2019.6.25 (화),KIA,키움,3:7,3,7,고척
6122,2019.6.25 (화),KT,롯데,8:8,8,8,사직
6123,2019.6.25 (화),두산,삼성,2:11,2,11,포항
6124,2019.6.25 (화),SK,LG,8:3,8,3,잠실
6125,2019.6.25 (화),KIA,키움,13:6,13,6,고척
6126,2019.6.25 (화),SK,LG,7:4,7,4,잠실
6127,2019.6.27 (목),한화,NC,5:10,5,10,창원
6128,2019.6.27 (목),KIA,키움,2:8,2,8,고척
6129,2019.6.27 (목),KT,롯데,10:2,10,2,사직
6130,2019.6.27 (목),두산,삼성,9:1,9,1,포항
6131,2019.6.27 (목),SK,LG,4:6,4,6,잠실
6132,2019.6.28 (금),KIA,KT,1:9,1,9,수원
6133,2019.6.28 (금),롯데,두산,2:3,2,3,잠실
6134,2019.6.28 (금),SK,삼성,3:9,3,9,대구
6135,2019.6.28 (금),키움,한화,6:5,6,5,대전
6136,2019.6.28 (금),LG,NC,6:2,6,2,창원
6137,2019.6.29 (토),KIA,KT,3:5,3,5,수원
6138,2019.6.29 (토),롯데,두산,4:0,4,0,잠실
6139,2019.6.30 (일),KIA,KT,3:4,3,4,수원
6140,2019.6.30 (일),LG,NC,1:9,1,9,창원
6141,2019.6.30 (일),롯데,두산,4:0,4,0,잠실
6142,2019.6.30 (일),SK,삼성,14:7,14,7,대구
6143,2019.6.30 (일),키움,한화,6:4,6,4,대전
6144,2019.7.2 (화),한화,LG,2:9,2,9,잠실
6145,2019.7.2 (화),롯데,SK,1:10,1,10,문학
6146,2019.7.2 (화),NC,KIA,3:5,3,5,광주
6147,2019.7.2 (화),두산,키움,3:6,3,6,고척
6148,2019.7.2 (화),삼성,KT,3:5,3,5,수원
6149,2019.7.3 (수),한화,LG,1:6,1,6,잠실
6150,2019.7.3 (수),롯데,SK,5:8,5,8,문학
6151,2019.7.3 (수),NC,KIA,8:4,8,4,광주
6152,2019.7.3 (수),두산,키움,3:1,3,1,고척
6153,2019.7.3 (수),삼성,KT,0:3,0,3,수원
6154,2019.7.4 (목),한화,LG,3:4,3,4,잠실
6155,2019.7.4 (목),롯데,SK,7:9,7,9,문학
6156,2019.7.4 (목),NC,KIA,9:3,9,3,광주
6157,2019.7.4 (목),두산,키움,4:1,4,1,고척
6158,2019.7.4 (목),삼성,KT,3:5,3,5,수원
6159,2019.7.5 (금),KT,한화,10:3,10,3,대전
6160,2019.7.5 (금),LG,KIA,1:6,1,6,광주
6161,2019.7.5 (금),롯데,키움,1:14,1,14,고척
6162,2019.7.5 (금),SK,두산,8:6,8,6,잠실
6163,2019.7.5 (금),삼성,NC,3:7,3,7,창원
6164,2019.7.6 (토),KT,한화,8:9,8,9,대전
6165,2019.7.6 (토),LG,KIA,0:7,0,7,광주
6166,2019.7.6 (토),롯데,키움,4:6,4,6,고척
6167,2019.7.6 (토),SK,두산,4:2,4,2,잠실
6168,2019.7.6 (토),삼성,NC,2:2,2,2,창원
6169,2019.7.7 (일),KT,한화,4:3,4,3,대전
6170,2019.7.7 (일),LG,KIA,10:9,10,9,광주
6171,2019.7.7 (일),롯데,키움,2:5,2,5,고척
6172,2019.7.7 (일),SK,두산,4:5,4,5,잠실
6173,2019.7.7 (일),삼성,NC,4:2,4,2,창원
6174,2019.7.9 (화),KIA,삼성,2:3,2,3,대구
6175,2019.7.9 (화),NC,롯데,1:4,1,4,사직
6176,2019.7.9 (화),두산,LG,11:4,11,4,잠실
6177,2019.7.9 (화),SK,한화,0:1,0,1,대전
6178,2019.7.9 (화),키움,KT,12:3,12,3,수원
6179,2019.7.11 (목),KIA,삼성,2:4,2,4,대구
6180,2019.7.11 (목),NC,롯데,4:0,4,0,사직
6181,2019.7.11 (목),두산,LG,8:4,8,4,잠실
6182,2019.7.11 (목),SK,한화,5:1,5,1,대전
6183,2019.7.11 (목),키움,KT,4:2,4,2,수원
6184,2019.7.12 (금),한화,KIA,0:5,0,5,광주
6185,2019.7.12 (금),삼성,LG,6:3,6,3,잠실
6186,2019.7.12 (금),키움,SK,6:2,6,2,문학
6187,2019.7.12 (금),KT,NC,8:9,8,9,창원
6188,2019.7.12 (금),두산,롯데,1:2,1,2,사직
6189,2019.7.13 (토),한화,KIA,10:5,10,5,광주
6190,2019.7.13 (토),KT,NC,13:3,13,3,창원
6191,2019.7.13 (토),두산,롯데,4:3,4,3,사직
6192,2019.7.13 (토),삼성,LG,3:5,3,5,잠실
6193,2019.7.13 (토),키움,SK,2:4,2,4,문학
6194,2019.7.14 (일),한화,KIA,7:10,7,10,광주
6195,2019.7.14 (일),KT,NC,4:1,4,1,창원
6196,2019.7.14 (일),두산,롯데,8:2,8,2,사직
6197,2019.7.14 (일),삼성,LG,0:2,0,2,잠실
6198,2019.7.14 (일),키움,SK,3:4,3,4,문학
6199,2019.7.16 (화),KT,두산,7:2,7,2,잠실
6200,2019.7.16 (화),LG,SK,4:10,4,10,문학
6201,2019.7.16 (화),NC,한화,3:2,3,2,청주
6202,2019.7.16 (화),삼성,키움,0:6,0,6,고척
6203,2019.7.17 (수),KT,두산,6:4,6,4,잠실
6204,2019.7.17 (수),LG,SK,2:8,2,8,문학
6205,2019.7.17 (수),롯데,KIA,1:3,1,3,광주
6206,2019.7.17 (수),NC,한화,14:1,14,1,청주
6207,2019.7.17 (수),삼성,키움,6:10,6,10,고척
6208,2019.7.18 (목),KT,두산,7:4,7,4,잠실
6209,2019.7.18 (목),LG,SK,12:5,12,5,문학
6210,2019.7.18 (목),롯데,KIA,6:3,6,3,광주
6211,2019.7.18 (목),NC,한화,7:4,7,4,청주
6212,2019.7.18 (목),삼성,키움,1:5,1,5,고척
6213,2019.7.21 (일),드림,나눔,9:7,9,7,창원
6214,2019.7.26 (금),한화,삼성,8:9,8,9,대구
6215,2019.7.26 (금),NC,키움,4:5,4,5,고척
6216,2019.7.26 (금),SK,롯데,8:6,8,6,사직
6217,2019.7.27 (토),한화,삼성,6:7,6,7,대구
6218,2019.7.27 (토),KIA,두산,1:12,1,12,잠실
6219,2019.7.27 (토),LG,KT,5:2,5,2,수원
6220,2019.7.27 (토),NC,키움,1:4,1,4,고척
6221,2019.7.27 (토),SK,롯데,4:0,4,0,사직
6222,2019.7.28 (일),한화,삼성,6:13,6,13,대구
6223,2019.7.28 (일),LG,KT,10:1,10,1,수원
6224,2019.7.28 (일),NC,키움,11:0,11,0,고척
6225,2019.7.28 (일),SK,롯데,3:0,3,0,사직
6226,2019.7.30 (화),한화,KT,2:3,2,3,수원
6227,2019.7.30 (화),KIA,SK,2:0,2,0,문학
6228,2019.7.30 (화),롯데,삼성,2:5,2,5,대구
6229,2019.7.30 (화),두산,NC,9:1,9,1,창원
6230,2019.7.30 (화),키움,LG,4:2,4,2,잠실
6231,2019.7.31 (수),한화,KT,5:2,5,2,수원
6232,2019.7.31 (수),KIA,SK,6:2,6,2,문학
6233,2019.7.31 (수),롯데,삼성,8:4,8,4,대구
6234,2019.7.31 (수),두산,NC,4:8,4,8,창원
6235,2019.7.31 (수),키움,LG,8:0,8,0,잠실
6236,2019.8.1 (목),한화,KT,3:1,3,1,수원
6237,2019.8.1 (목),KIA,SK,1:10,1,10,문학
6238,2019.8.1 (목),롯데,삼성,9:4,9,4,대구
6239,2019.8.1 (목),두산,NC,3:2,3,2,창원
6240,2019.8.1 (목),키움,LG,5:11,5,11,잠실
6241,2019.8.3 (토),KT,키움,7:1,7,1,고척
6242,2019.8.3 (토),NC,KIA,1:5,1,5,광주
6243,2019.8.3 (토),두산,롯데,1:2,1,2,사직
6244,2019.8.3 (토),SK,한화,3:0,3,0,대전
6245,2019.8.3 (토),삼성,LG,10:13,10,13,잠실
6246,2019.8.4 (일),KT,키움,5:3,5,3,고척
6247,2019.8.4 (일),NC,KIA,0:1,0,1,광주
6248,2019.8.4 (일),SK,한화,2:8,2,8,대전
6249,2019.8.4 (일),삼성,LG,2:1,2,1,잠실
6250,2019.8.4 (일),두산,롯데,4:9,4,9,사직
6251,2019.8.6 (화),한화,두산,3:8,3,8,잠실
6252,2019.8.6 (화),KT,SK,3:0,3,0,문학
6253,2019.8.6 (화),LG,KIA,17:4,17,4,광주
6254,2019.8.7 (수),한화,두산,7:5,7,5,잠실
6255,2019.8.7 (수),KT,SK,2:5,2,5,문학
6256,2019.8.7 (수),LG,KIA,5:10,5,10,광주
6257,2019.8.7 (수),삼성,NC,1:2,1,2,창원
6258,2019.8.7 (수),키움,롯데,16:4,16,4,울산
6259,2019.8.8 (목),한화,KIA,2:5,2,5,광주
6260,2019.8.8 (목),KT,두산,2:7,2,7,잠실
6261,2019.8.8 (목),LG,NC,2:13,2,13,창원
6262,2019.8.8 (목),롯데,삼성,8:0,8,0,대구
6263,2019.8.8 (목),SK,키움,6:1,6,1,고척
6264,2019.8.9 (금),한화,KIA,4:10,4,10,광주
6265,2019.8.9 (금),KT,두산,1:3,1,3,잠실
6266,2019.8.9 (금),롯데,삼성,6:3,6,3,대구
6267,2019.8.9 (금),SK,키움,4:5,4,5,고척
6268,2019.8.9 (금),LG,NC,5:2,5,2,창원
6269,2019.8.10 (토),한화,KT,4:5,4,5,수원
6270,2019.8.10 (토),KIA,삼성,7:2,7,2,대구
6271,2019.8.10 (토),롯데,NC,4:7,4,7,창원
6272,2019.8.10 (토),두산,키움,2:10,2,10,고척
6273,2019.8.10 (토),SK,LG,2:0,2,0,잠실
6274,2019.8.11 (일),한화,KT,6:4,6,4,수원
6275,2019.8.11 (일),KIA,삼성,4:5,4,5,대구
6276,2019.8.11 (일),롯데,NC,1:9,1,9,창원
6277,2019.8.11 (일),두산,키움,12:7,12,7,고척
6278,2019.8.11 (일),SK,LG,3:4,3,4,잠실
6279,2019.8.13 (화),KT,롯데,5:6,5,6,사직
6280,2019.8.13 (화),NC,한화,10:2,10,2,대전
6281,2019.8.13 (화),두산,KIA,5:2,5,2,광주
6282,2019.8.13 (화),삼성,SK,1:4,1,4,문학
6283,2019.8.13 (화),키움,LG,7:8,7,8,잠실
6284,2019.8.14 (수),KT,롯데,6:0,6,0,사직
6285,2019.8.14 (수),NC,한화,3:9,3,9,대전
6286,2019.8.14 (수),두산,KIA,1:4,1,4,광주
6287,2019.8.14 (수),키움,LG,14:0,14,0,잠실
6288,2019.8.14 (수),NC,키움,3:4,3,4,고척
6289,2019.8.14 (수),SK,KIA,7:6,7,6,광주
6290,2019.8.14 (수),한화,롯데,5:11,5,11,사직
6291,2019.8.16 (금),한화,롯데,2:1,2,1,사직
6292,2019.8.16 (금),LG,두산,4:7,4,7,잠실
6293,2019.8.16 (금),NC,키움,4:6,4,6,고척
6294,2019.8.16 (금),SK,KIA,0:1,0,1,광주
6295,2019.8.16 (금),삼성,KT,1:9,1,9,수원
6296,2019.8.17 (토),한화,키움,8:4,8,4,고척
6297,2019.8.17 (토),KT,KIA,4:3,4,3,광주
6298,2019.8.17 (토),LG,삼성,2:7,2,7,대구
6299,2019.8.17 (토),롯데,두산,2:9,2,9,잠실
6300,2019.8.17 (토),SK,NC,0:9,0,9,창원
6301,2019.8.18 (일),한화,키움,5:4,5,4,고척
6302,2019.8.18 (일),KT,KIA,2:1,2,1,광주
6303,2019.8.18 (일),LG,삼성,8:1,8,1,대구
6304,2019.8.18 (일),롯데,두산,3:11,3,11,잠실
6305,2019.8.18 (일),SK,NC,4:7,4,7,창원
6306,2019.8.20 (화),KIA,LG,3:15,3,15,잠실
6307,2019.8.20 (화),롯데,SK,0:5,0,5,문학
6308,2019.8.20 (화),두산,NC,2:3,2,3,창원
6309,2019.8.20 (화),삼성,한화,5:0,5,0,대전
6310,2019.8.20 (화),키움,KT,0:6,0,6,수원
6311,2019.8.21 (수),KIA,LG,4:6,4,6,잠실
6312,2019.8.21 (수),롯데,SK,4:5,4,5,문학
6313,2019.8.21 (수),키움,KT,8:1,8,1,수원
6314,2019.8.22 (목),한화,SK,6:8,6,8,문학
6315,2019.8.22 (목),KIA,키움,5:5,5,5,고척
6316,2019.8.22 (목),롯데,KT,2:4,2,4,수원
6317,2019.8.22 (목),NC,LG,5:2,5,2,잠실
6318,2019.8.22 (목),두산,삼성,13:1,13,1,대구
6319,2019.8.23 (금),한화,SK,2:6,2,6,문학
6320,2019.8.23 (금),KIA,키움,0:6,0,6,고척
6321,2019.8.23 (금),롯데,KT,3:3,3,3,수원
6322,2019.8.23 (금),NC,LG,2:8,2,8,잠실
6323,2019.8.23 (금),두산,삼성,8:4,8,4,대구
6324,2019.8.24 (토),KIA,SK,3:4,3,4,문학
6325,2019.8.24 (토),KT,LG,8:12,8,12,잠실
6326,2019.8.24 (토),NC,롯데,8:3,8,3,사직
6327,2019.8.24 (토),두산,한화,13:3,13,3,대전
6328,2019.8.24 (토),키움,삼성,1:2,1,2,대구
6329,2019.8.25 (일),KIA,SK,4:2,4,2,문학
6330,2019.8.25 (일),KT,LG,7:3,7,3,잠실
6331,2019.8.25 (일),두산,한화,3:2,3,2,대전
6332,2019.8.25 (일),키움,삼성,21:8,21,8,대구
6333,2019.8.25 (일),NC,롯데,4:5,4,5,사직
6334,2019.8.27 (화),KT,NC,3:4,3,4,창원
6335,2019.8.27 (화),LG,롯데,2:1,2,1,울산
6336,2019.8.27 (화),SK,두산,2:4,2,4,잠실
6337,2019.8.27 (화),삼성,KIA,10:1,10,1,광주
6338,2019.8.27 (화),키움,한화,15:0,15,0,청주
6339,2019.8.28 (수),KT,NC,8:2,8,2,창원
6340,2019.8.28 (수),LG,롯데,3:4,3,4,울산
6341,2019.8.28 (수),SK,두산,2:4,2,4,잠실
6342,2019.8.28 (수),삼성,KIA,1:5,1,5,광주
6343,2019.8.28 (수),키움,한화,1:2,1,2,청주
6344,2019.8.28 (수),KIA,NC,3:4,3,4,창원
6345,2019.8.28 (수),롯데,키움,0:4,0,4,고척
6346,2019.8.28 (수),두산,KT,8:11,8,11,수원
6347,2019.8.28 (수),SK,삼성,4:5,4,5,대구
6348,2019.8.30 (금),한화,LG,1:0,1,0,잠실
6349,2019.8.30 (금),롯데,키움,2:5,2,5,고척
6350,2019.8.30 (금),두산,KT,3:1,3,1,수원
6351,2019.8.30 (금),SK,삼성,2:0,2,0,대구
6352,2019.8.30 (금),KIA,NC,8:2,8,2,창원
6353,2019.8.31 (토),KT,한화,6:1,6,1,대전
6354,2019.8.31 (토),LG,SK,6:4,6,4,문학
6355,2019.8.31 (토),롯데,KIA,2:4,2,4,광주
6356,2019.8.31 (토),삼성,두산,3:5,3,5,잠실
6357,2019.8.31 (토),키움,NC,9:3,9,3,창원
6358,2019.9.1 (일),KT,한화,1:6,1,6,대전
6359,2019.9.1 (일),LG,SK,6:9,6,9,문학
6360,2019.9.1 (일),롯데,KIA,2:4,2,4,광주
6361,2019.9.1 (일),삼성,두산,1:4,1,4,잠실
6362,2019.9.1 (일),키움,NC,2:4,2,4,창원
6363,2019.9.3 (화),KIA,한화,6:5,6,5,대전
6364,2019.9.3 (화),LG,KT,5:0,5,0,수원
6365,2019.9.3 (화),NC,SK,1:8,1,8,문학
6366,2019.9.3 (화),삼성,롯데,5:4,5,4,사직
6367,2019.9.3 (화),키움,두산,5:2,5,2,잠실
6368,2019.9.4 (수),KIA,한화,1:0,1,0,대전
6369,2019.9.4 (수),삼성,롯데,8:0,8,0,사직
6370,2019.9.5 (목),한화,NC,3:0,3,0,창원
6371,2019.9.5 (목),삼성,키움,4:0,4,0,고척
6372,2019.9.6 (금),KIA,KT,2:5,2,5,수원
6373,2019.9.6 (금),롯데,LG,2:5,2,5,잠실
6374,2019.9.6 (금),삼성,키움,1:6,1,6,고척
6375,2019.9.6 (금),한화,NC,0:4,0,4,창원
6376,2019.9.7 (토),롯데,한화,1:5,1,5,대전
6377,2019.9.7 (토),NC,삼성,8:2,8,2,대구
6378,2019.9.7 (토),키움,KIA,7:3,7,3,광주
6379,2019.9.8 (일),롯데,한화,12:0,12,0,대전
6380,2019.9.8 (일),NC,삼성,4:9,4,9,대구
6381,2019.9.8 (일),두산,LG,1:2,1,2,잠실
6382,2019.9.8 (일),SK,KT,0:5,0,5,수원
6383,2019.9.8 (일),키움,KIA,13:3,13,3,광주
6384,2019.9.10 (화),KIA,롯데,4:8,4,8,사직
6385,2019.9.10 (화),KT,삼성,2:3,2,3,대구
6386,2019.9.10 (화),LG,한화,5:2,5,2,청주
6387,2019.9.11 (수),KIA,롯데,4:0,4,0,사직
6388,2019.9.11 (수),KT,삼성,8:11,8,11,대구
6389,2019.9.11 (수),LG,한화,5:9,5,9,청주
6390,2019.9.11 (수),NC,두산,4:0,4,0,잠실
6391,2019.9.11 (수),키움,SK,4:2,4,2,문학
6392,2019.9.11 (수),KIA,두산,0:5,0,5,잠실
6393,2019.9.11 (수),LG,키움,2:3,2,3,고척
6394,2019.9.11 (수),NC,KT,7:4,7,4,수원
6395,2019.9.11 (수),SK,롯데,2:1,2,1,사직
6396,2019.9.13 (금),한화,삼성,5:4,5,4,대구
6397,2019.9.13 (금),KIA,두산,2:6,2,6,잠실
6398,2019.9.13 (금),LG,키움,4:1,4,1,고척
6399,2019.9.13 (금),NC,KT,5:2,5,2,수원
6400,2019.9.13 (금),SK,롯데,0:1,0,1,사직
6401,2019.9.14 (토),KIA,LG,2:7,2,7,잠실
6402,2019.9.14 (토),롯데,한화,2:5,2,5,대전
6403,2019.9.14 (토),두산,SK,6:7,6,7,문학
6404,2019.9.14 (토),삼성,NC,1:7,1,7,창원
6405,2019.9.14 (토),키움,KT,2:3,2,3,수원
6406,2019.9.15 (일),KT,SK,8:6,8,6,문학
6407,2019.9.15 (일),롯데,한화,7:1,7,1,대전
6408,2019.9.15 (일),두산,LG,4:10,4,10,잠실
6409,2019.9.15 (일),삼성,NC,1:6,1,6,창원
6410,2019.9.16 (월),한화,삼성,11:1,11,1,대구
6411,2019.9.16 (월),LG,KT,4:2,4,2,수원
6412,2019.9.16 (월),키움,두산,6:3,6,3,잠실
6413,2019.9.17 (화),NC,KIA,2:3,2,3,광주
6414,2019.9.17 (화),키움,한화,0:1,0,1,대전
6415,2019.9.18 (수),LG,삼성,4:3,4,3,포항
6416,2019.9.18 (수),롯데,KIA,5:6,5,6,광주
6417,2019.9.18 (수),NC,SK,6:0,6,0,문학
6418,2019.9.19 (목),두산,SK,6:4,6,4,문학
6419,2019.9.19 (목),KIA,삼성,2:12,2,12,대구
6420,2019.9.19 (목),LG,NC,3:5,3,5,창원
6421,2019.9.19 (목),두산,SK,7:3,7,3,문학
6422,2019.9.20 (금),KIA,두산,2:6,2,6,잠실
6423,2019.9.20 (금),KT,롯데,7:0,7,0,사직
6424,2019.9.20 (금),삼성,한화,3:5,3,5,대전
6425,2019.9.20 (금),키움,SK,5:1,5,1,문학
6426,2019.9.21 (토),KIA,두산,3:5,3,5,잠실
6427,2019.9.21 (토),삼성,KT,6:3,6,3,수원
6428,2019.9.22 (일),LG,두산,6:3,6,3,잠실
6429,2019.9.23 (월),한화,LG,9:1,9,1,잠실
6430,2019.9.23 (월),KIA,KT,1:2,1,2,수원
6431,2019.9.23 (월),NC,롯데,6:1,6,1,사직
6432,2019.9.24 (화),두산,NC,7:7,7,7,창원
6433,2019.9.24 (화),SK,KT,3:7,3,7,수원
6434,2019.9.24 (화),삼성,LG,4:2,4,2,잠실
6435,2019.9.24 (화),키움,KIA,0:5,0,5,광주
6436,2019.9.25 (수),한화,NC,3:2,3,2,창원
6437,2019.9.25 (수),두산,롯데,7:0,7,0,사직
6438,2019.9.25 (수),삼성,SK,0:1,0,1,문학
6439,2019.9.26 (목),한화,NC,4:2,4,2,창원
6440,2019.9.26 (목),KIA,롯데,3:1,3,1,사직
6441,2019.9.26 (목),LG,KT,4:3,4,3,수원
6442,2019.9.26 (목),두산,삼성,11:0,11,0,대구
6443,2019.9.27 (금),NC,LG,3:0,3,0,잠실
6444,2019.9.27 (금),SK,삼성,4:0,4,0,대구
6445,2019.9.28 (토),한화,두산,6:7,6,7,잠실
6446,2019.9.28 (토),LG,KIA,1:7,1,7,광주
6447,2019.9.28 (토),NC,KT,2:5,2,5,수원
6448,2019.9.28 (토),SK,삼성,7:9,7,9,대구
6449,2019.9.29 (일),두산,LG,3:0,3,0,잠실
6450,2019.9.29 (일),SK,한화,2:0,2,0,대전
6451,2019.9.29 (일),삼성,KT,0:7,0,7,수원
6452,2019.9.29 (일),키움,롯데,4:1,4,1,사직
6453,2019.9.30 (월),롯데,LG,0:2,0,2,잠실
6454,2019.9.30 (월),SK,한화,6:2,6,2,대전
6455,2019.10.1 (화),NC,두산,5:6,5,6,잠실
6456,2019.10.1 (화),키움,롯데,3:1,3,1,사직
6457,2019.10.3 (목),NC,LG,1:3,1,3,잠실
6458,2019.10.6 (일),LG,키움,0:1,0,1,고척
6459,2019.10.7 (월),LG,키움,4:5,4,5,고척
